timestamp_ms,open,high,low,close,volume
1658484000000,23101,23221,23070,23070,37.79821283
1658487600000,23070,23233,23039,23204,27.54503748
1658491200000,23220,23288,23141,23171,46.27950764
1658494800000,23174,23275,22908,22921,44.70873385
1658498400000,22945,23175,22802,23154,69.0463456
1658502000000,23153,23153,22727,22793,45.98332751
1658505600000,22776,22847,22518,22604,46.57478357
1658509200000,22602,22675,22408,22504,39.9387781
1658512800000,22520,22628,22422,22605,26.81339927
1658516400000,22606,22702,22082,22136,83.0154209
1658520000000,22136,22279,22040,22153,76.95580986
1658523600000,22145,22320,22108,22272,42.0315139
1658527200000,22287,22301,22190,22270,12.70697267
1658530800000,22276,22300,22209,22213,4.49010143
1658534400000,22238,22356,22111,22318,17.29447098
1658538000000,22320,22386,22291,22313,6.34313694
1658541600000,22334,22448,22334,22383,23.20722292
1658545200000,22382,22448,22364,22381,1.40468006
1658548800000,22351,22530,22278,22451,6.83770332
1658552400000,22445,22549,22394,22424,15.31746283
1658556000000,22459,22474,22348,22382,15.265997
1658559600000,22385,22392,22215,22304,40.49621243
1658563200000,22308,22422,22137,22153,25.68021501
1658566800000,22148,22254,22078,22229,17.64109628
1658570400000,22227,22270,21968,22059,56.09906052
1658574000000,22058,22059,21770,21785,48.34939226
1658577600000,21771,21923,21650,21855,34.85019115
1658581200000,21830,21945,21827,21912,11.17793372
1658584800000,21905,21919,21628,21695,24.47850036
1658588400000,21719,21868,21678,21766,14.68640168
1658592000000,21759,21857,21732,21762,15.01564206
1658595600000,21744,21817,21551,21604,21.08790955
1658599200000,21606,21806,21523,21630,28.3417266
1658602800000,21648,21898,21615,21844,26.54722772
1658606400000,21839,21938,21822,21899,14.2448192
1658610000000,21875,21925,21786,21818,23.71401471
1658613600000,21817,22082,21807,22060,40.58533726
1658617200000,22040,22126,21987,21997,14.79350639
1658620800000,22002,22209,22002,22112,3.70898093
1658624400000,22116,22150,21926,21945,5.24126711
1658628000000,21985,22001,21914,22000,0.81899823
1658631600000,22000,22007,21864,21881,1.39541674
1658635200000,21897,21957,21850,21952,1.41699134
1658638800000,21952,22318,21932,22299,41.01902669
1658642400000,22312,22319,22174,22215,29.44649218
1658646000000,22237,22389,22215,22250,14.7177942
1658649600000,22246,22285,22104,22244,21.59203738
1658653200000,22244,22308,22151,22172,18.35277571
1658656800000,22171,22234,22034,22058,9.99180848
1658660400000,22079,22350,22056,22209,17.79387874
1658664000000,22212,22311,22011,22051,13.68684662
1658667600000,22053,22126,22001,22101,6.03994967
1658671200000,22101,22335,22098,22301,11.84136864
1658674800000,22310,22432,22284,22372,14.32349066
1658678400000,22400,22425,22164,22252,17.09035913
1658682000000,22243,22395,22200,22319,10.03213323
1658685600000,22319,22337,22217,22260,11.23738732
1658689200000,22260,22347,22210,22238,21.29623371
1658692800000,22254,22345,22193,22264,10.14111301
1658696400000,22260,22361,22215,22357,12.39083357
1658700000000,22316,22534,22118,22214,24.42806054
1658703600000,22213,22310,22080,22141,8.14657021
1658707200000,22132,22224,21870,21906,23.54196204
1658710800000,21932,21932,21700,21797,13.32677921
1658714400000,21781,21782,21437,21520,29.52048605
1658718000000,21518,21519,21329,21431,15.43909125
1658721600000,21430,21492,21322,21470,42.78169344
1658725200000,21471,21534,21401,21514,19.59562305
1658728800000,21515,21532,21411,21498,66.33464982
1658732400000,21501,21589,21468,21569,23.59009826
1658736000000,21569,21640,21428,21576,23.42131874
1658739600000,21577,21630,21470,21492,20.9299831
1658743200000,21491,21600,21451,21557,17.29784867
1658746800000,21550,21598,21425,21427,20.16555914
1658750400000,21462,21478,21337,21470,46.97221824
1658754000000,21443,21490,21278,21400,18.95703994
1658757600000,21371,21446,21213,21427,25.66326801
1658761200000,21440,21470,21312,21466,9.84079635
1658764800000,21458,21541,21380,21493,13.41252918
1658768400000,21479,21547,21380,21418,13.56617559
1658772000000,21414,21466,21341,21359,11.22785475
1658775600000,21350,21429,21077,21424,73.16771689
1658779200000,21412,21769,21406,21700,138.1989656
1658782800000,21700,21700,21501,21565,31.49748252
1658786400000,21554,21555,21016,21194,180.78693553
1658790000000,21207,21289,20815,20836,60.51811185
1658793600000,20827,20872,20512,20534,76.01733089
1658797200000,20531,20633,20517,20588,29.0303982
1658800800000,20588,20638,20561,20586,8.77446662
1658804400000,20568,20763,20387,20683,28.01712881
1658808000000,20676,20781,20626,20677,14.56803789
1658811600000,20676,20731,20595,20716,21.47969062
1658815200000,20708,20725,20601,20645,23.86215578
1658818800000,20644,20690,20570,20624,30.3606031
1658822400000,20624,20679,20578,20652,63.30909572
1658826000000,20651,20793,20641,20759,12.89189752
1658829600000,20768,20809,20748,20763,18.32818285
1658833200000,20770,20871,20675,20805,35.92787544
1658836800000,20818,20924,20678,20740,19.83247142
1658840400000,20740,20742,20526,20669,29.11889515
1658844000000,20632,20767,20549,20679,32.58997821
1658847600000,20679,20689,20451,20500,18.26780582
1658851200000,20519,20702,20500,20690,18.1417367
1658854800000,20690,20835,20652,20694,42.90475544
1658858400000,20693,20742,20577,20667,10.19038181
1658862000000,20667,20703,20562,20692,13.03194197
1658865600000,20679,20761,20590,20760,27.41110632
1658869200000,20754,20875,20591,20702,30.61958065
1658872800000,20704,20899,20691,20841,14.405942
1658876400000,20860,21029,20787,21000,25.72863597
1658880000000,21000,21000,20849,20926,6.4857549
1658883600000,20934,20939,20847,20869,1.13309834
1658887200000,20871,20911,20795,20911,2.95212605
1658890800000,20868,20893,20739,20784,2.43863655
1658894400000,20784,20836,20758,20813,4.85538557
1658898000000,20812,20987,20783,20941,34.93866005
1658901600000,20952,21003,20891,21003,11.46994169
1658905200000,20994,21141,20955,21070,52.02539553
1658908800000,21068,21156,21050,21072,12.83450443
1658912400000,21055,21088,20959,20981,16.47535302
1658916000000,21000,21035,20941,20964,10.18912862
1658919600000,20979,21040,20832,20872,10.34266924
1658923200000,20888,21116,20864,21091,12.12699896
1658926800000,21090,21206,20989,21178,19.46613425
1658930400000,21176,21225,21105,21216,24.32163609
1658934000000,21216,21323,21145,21314,27.94239597
1658937600000,21324,21507,21222,21277,59.8709451
1658941200000,21300,21470,21226,21354,38.49959366
1658944800000,21354,22291,21354,22139,194.44256591
1658948400000,22139,22654,22139,22290,145.07309521
1658952000000,22290,22424,22212,22327,44.58022353
1658955600000,22339,22343,22116,22260,55.88701637
1658959200000,22241,22498,22195,22409,21.67167074
1658962800000,22400,22510,22351,22501,12.6143054
1658966400000,22486,22574,22342,22354,7.38949334
1658970000000,22376,22383,22259,22319,3.6981795
1658973600000,22319,22972,22272,22808,22.91457935
1658977200000,22813,22837,22624,22637,7.5987265
1658980800000,22650,22719,22585,22585,21.24328466
1658984400000,22595,22752,22550,22752,32.02842114
1658988000000,22752,22774,22569,22614,28.2454468
1658991600000,22639,22643,22427,22443,33.73959833
1658995200000,22455,22525,22401,22468,69.37062487
1658998800000,22486,22634,22366,22634,18.92076098
1659002400000,22634,22748,22572,22661,18.00394364
1659006000000,22685,22860,22655,22837,20.9006661
1659009600000,22839,22859,22221,22648,86.77419317
1659013200000,22679,22876,22469,22528,65.39521421
1659016800000,22538,22786,22425,22786,20.11397848
1659020400000,22768,23581,22745,23341,130.69593155
1659024000000,23348,23575,23258,23400,117.63809139
1659027600000,23397,23693,23372,23638,76.84046728
1659031200000,23632,23632,23311,23389,73.27785674
1659034800000,23406,23421,23224,23349,48.44782379
1659038400000,23360,23700,23320,23562,75.39720938
1659042000000,23562,23675,23379,23448,48.88429645
1659045600000,23448,23526,23355,23486,18.20282885
1659049200000,23489,23507,23292,23412,8.01298432
1659052800000,23400,23448,23235,23442,11.06301573
1659056400000,23426,23426,23254,23418,6.57103596
1659060000000,23394,23455,23297,23327,2.49252549
1659063600000,23327,23441,23295,23424,2.40048327
1659067200000,23413,23540,23367,23538,10.61788872
1659070800000,23532,23595,23382,23513,14.28787156
1659074400000,23505,23783,23350,23408,55.02372352
1659078000000,23387,23426,23260,23401,49.02595152
1659081600000,23401,23475,23247,23418,69.04168082
1659085200000,23413,23628,23348,23609,53.53603675
1659088800000,23610,23629,23436,23453,31.14559816
1659092400000,23441,23478,23000,23228,91.94054356
1659096000000,23231,23289,23019,23092,54.74602909
1659099600000,23111,23391,23044,23332,59.270098
1659103200000,23337,23844,23335,23581,108.40093447
1659106800000,23580,23609,23383,23539,65.81752311
1659110400000,23563,23565,23172,23391,51.87359273
1659114000000,23381,23399,23168,23299,23.21865346
1659117600000,23300,23548,23256,23387,58.68413019
1659121200000,23430,23450,23273,23375,15.81740844
