timestamp_ms,open,high,low,close,volume
1658300400000,1532.2,1534.6,1496.8,1499.4,646.32398471
1658304000000,1497.8,1510.4,1491.1,1497.4,631.23888159
1658307600000,1497.9,1518.9,1492.2,1514.3,331.06318209
1658311200000,1513.7,1568.9,1510.7,1562.7,1365.94684041
1658314800000,1561.7,1580,1555.6,1572.6,760.558386
1658318400000,1574.3,1584.3,1553.1,1568.5,764.65123763
1658322000000,1568.5,1582.1,1554.6,1556,1129.42310534
1658325600000,1557.7,1577.4,1554.9,1573.8,497.49306374
1658329200000,1572,1574.4,1558.8,1564.5,471.09579896
1658332800000,1564.5,1565.2,1515,1531.1,1253.84803657
1658336400000,1529,1539.3,1512.3,1522.6,678.6200376
1658340000000,1520.8,1548.4,1520.8,1534.1,374.33809246
1658343600000,1534.9,1547.6,1520,1523.3,374.09574022
1658347200000,1525,1533.7,1405,1495.9,2815.70870828
1658350800000,1495,1541.6,1489.6,1517.9,823.83948579
1658354400000,1519,1522.1,1498.7,1501,215.76937016
1658358000000,1500.2,1509.2,1480.6,1494.1,244.97653869
1658361600000,1493.1,1513,1488.4,1501.4,84.30949384
1658365200000,1500,1522.9,1497.1,1501.5,88.70806143
1658368800000,1501.5,1508.4,1457.4,1460.7,169.51460758
1658372400000,1457.7,1468.3,1452.7,1458.2,244.3855122
1658376000000,1457.3,1464.1,1435,1453.5,497.18500858
1658379600000,1452.6,1464.2,1450.8,1459.8,367.48451059
1658383200000,1459.3,1462.1,1441,1445.2,426.99123528
1658386800000,1446.6,1467,1442.3,1459.5,326.00671359
1658390400000,1458,1467.6,1455.5,1461.5,644.02246184
1658394000000,1462.7,1490.9,1461.8,1484.1,444.80627482
1658397600000,1485.2,1492.1,1467.9,1469.9,324.72858999
1658401200000,1469.4,1475.2,1450.5,1460.9,501.89734494
1658404800000,1461.8,1475.4,1455.1,1467.1,348.49573592
1658408400000,1468.9,1482.3,1462.1,1474.4,275.67025895
1658412000000,1475.9,1479.2,1453.5,1473.4,254.88687512
1658415600000,1472.5,1485.4,1470.3,1481.1,204.52739609
1658419200000,1482.1,1541.3,1480,1529.9,980.09919785
1658422800000,1530.1,1538.8,1503,1508.9,490.60594275
1658426400000,1509.2,1518.4,1503.6,1513.4,184.15459851
1658430000000,1513.5,1548.6,1513.2,1545.3,535.87152352
1658433600000,1547,1570.5,1532.1,1550.2,689.92784656
1658437200000,1548.3,1574,1544.2,1556,397.59369786
1658440800000,1554,1555.3,1530.3,1541.3,164.55205957
1658444400000,1543.2,1553.7,1534.9,1540.4,111.7784509
1658448000000,1540.1,1563.3,1536.2,1555.5,123.65987905
1658451600000,1556.7,1560,1541.7,1547.5,65.49178204
1658455200000,1544.1,1548,1531.5,1531.5,20.67807592
1658458800000,1533,1542.4,1526,1531.9,106.66578831
1658462400000,1531.4,1544.3,1528.3,1542.2,69.04887411
1658466000000,1541.6,1562.5,1536.4,1561.2,160.72745851
1658469600000,1560.5,1574,1556.2,1564.9,432.5846668
1658473200000,1564.6,1585.1,1559.5,1580.8,686.14657162
1658476800000,1580.9,1599.8,1573.7,1596.3,627.79714145
1658480400000,1595.9,1620,1594,1606.3,1181.01413162
1658484000000,1606.6,1618.8,1596.1,1596.5,476.17378206
1658487600000,1598,1613.4,1595.3,1612.4,336.87567578
1658491200000,1612.3,1616.1,1595.7,1595.9,532.86872315
1658494800000,1596.9,1602.2,1561.2,1562.9,678.49849236
1658498400000,1564,1581,1551.6,1576.2,776.31761342
1658502000000,1577.2,1578.7,1536.5,1541.1,738.4964834
1658505600000,1539.8,1549.3,1530,1544.5,673.29809492
1658509200000,1546.1,1554.9,1524.5,1535.3,525.9682336
1658512800000,1535.4,1547.5,1525.9,1547,268.94771083
1658516400000,1546.1,1549.7,1489.4,1495.5,615.4069383
1658520000000,1495.5,1506.1,1485.3,1496.3,604.60073602
1658523600000,1496.2,1512.3,1490.9,1508.3,375.286881
1658527200000,1508.3,1513,1500,1508.2,99.16459364
1658530800000,1508.1,1513.6,1501,1505.2,72.50502792
1658534400000,1505,1519.5,1493.2,1511.8,119.35817257
1658538000000,1514.8,1524.4,1511.8,1521.5,107.88333689
1658541600000,1520.7,1544.2,1520.7,1534.8,65.21438157
1658545200000,1536,1548,1532.6,1540.2,64.12312568
1658548800000,1540.4,1564.9,1534.4,1555.1,181.35934015
1658552400000,1555.1,1563.3,1543.6,1547.3,134.88223616
1658556000000,1549.4,1560.4,1545.5,1550.7,170.75246482
1658559600000,1551.9,1554.9,1538.2,1545.9,224.95289168
1658563200000,1546.9,1556.5,1515,1517.6,360.98727497
1658566800000,1518.3,1534.8,1514.4,1529.7,296.01273211
1658570400000,1529.7,1533.4,1504.1,1511.5,315.2450947
1658574000000,1513.2,1514,1490,1492.4,384.46250813
1658577600000,1491.9,1497,1473.5,1491.6,542.0600705
1658581200000,1489.7,1507.6,1488.3,1503.6,214.55619148
1658584800000,1501.4,1506.4,1481.7,1490.3,210.85325699
1658588400000,1489.8,1503.6,1486.9,1494.3,148.13245438
1658592000000,1494.3,1502.7,1487.7,1487.7,240.77563961
1658595600000,1489.7,1493.4,1464.9,1472.7,430.39650949
1658599200000,1471.8,1485.4,1459,1470.1,337.58845788
1658602800000,1469.5,1486.8,1460.2,1484,191.44788502
1658606400000,1484.3,1498.3,1482.3,1494.3,225.72690178
1658610000000,1496.3,1498.5,1485.1,1487,485.47839256
1658613600000,1487,1518.4,1485.8,1512.9,290.89739097
1658617200000,1513.4,1525.2,1510.2,1517.8,252.88079768
1658620800000,1525.3,1546.1,1525.3,1533.2,134.78356374
1658624400000,1534.8,1536.2,1519.4,1528.9,152.79652331
1658628000000,1529.7,1536,1521.6,1532.4,20.80354363
1658631600000,1533.8,1534.2,1516.9,1519.8,57.29594182
1658635200000,1522.7,1530.2,1515.8,1529.4,40.22529264
1658638800000,1529.9,1574.7,1529.4,1568.3,850.54476772
1658642400000,1570.7,1587.6,1567.7,1578.5,687.37274798
1658646000000,1578.5,1587.2,1569.5,1571.5,327.82337
1658649600000,1571.2,1575,1561,1570.1,410.62255615
1658653200000,1572,1579.7,1563.7,1564.7,223.94849607
1658656800000,1566,1571.9,1546.8,1554,218.25614174
1658660400000,1552.9,1595,1552.3,1582.3,423.31692831
1658664000000,1582.6,1588.2,1544.8,1545.3,308.86844571
1658667600000,1546.8,1553.6,1541.3,1550.3,113.24220343
1658671200000,1550.6,1585,1545,1578.6,382.99779956
1658674800000,1577.9,1587.4,1572.3,1580.2,253.12730401
1658678400000,1579,1582.6,1552.3,1557.6,267.18722469
1658682000000,1560.2,1579.2,1557.1,1571.5,166.30526844
1658685600000,1572.2,1573.2,1559,1566.3,105.09934273
1658689200000,1566.2,1582.3,1561,1571.1,163.43983659
1658692800000,1568.8,1586,1565.6,1576.4,121.78329892
1658696400000,1575.6,1599,1574.2,1588.6,370.3490306
