timestamp_ms,open,high,low,close,volume
1770220800000,1821.49,1855.07,1757.39,1850.46,12981.51398494
1770235200000,1850,1853.2,1765.34,1816.2,4051.49944271
1770249600000,1815.76,1837.66,1776.98,1788,2076.10848524
1770264000000,1787.1,1798.52,1750.91,1769.96,5216.32471858
1770278400000,1769.93,1819.32,1746.46,1761.08,4096.95927718
1770292800000,1761.08,1779.8,1631.2,1660.82,11785.80365992
1770307200000,1661.01,1707.25,1619.73,1632.28,7045.32967503
1770321600000,1632.38,1644.71,1540.68,1549.3,10367.40532966
1770336000000,1550.16,1651.38,1483.48,1603.05,7285.04171212
1770350400000,1603.41,1673.92,1598.69,1609.9,3715.43191267
1770364800000,1610.67,1645,1582.9,1640.1,4467.03866135
1770379200000,1639.5,1695.86,1624.84,1677.45,5126.24037671
1770393600000,1677.17,1774.1,1670.3,1749.99,6138.12533205
1770408000000,1748.95,1772.32,1729,1748.69,2770.85678705
1770422400000,1748.04,1768,1723.48,1763.86,1310.8791976
1770436800000,1763.37,1796.44,1690.85,1717.46,2930.69478056
1770451200000,1716.49,1721.77,1696.44,1712.27,1765.21137019
1770465600000,1712.24,1760,1705.6,1741.9,2785.0414958
1770480000000,1742.24,1798.75,1704.23,1772.97,19947.25563621
1770494400000,1774.08,1794.46,1758.65,1770.75,1251.29138047
1770508800000,1770.96,1786.45,1760.99,1762.8,388.54635855
1770523200000,1762.87,1770.76,1751,1766.48,1004.67623165
1770537600000,1766.29,1814,1762.32,1809.5,2306.54938256
1770552000000,1810.5,1820.45,1781.11,1788.5,2026.42868098
1770566400000,1789.07,1806.27,1759,1803.59,2055.61362908
1770580800000,1803.87,1822.83,1755.6,1769.9,2029.17143592
1770595200000,1769.44,1778.86,1739.01,1777.78,1121.95296467
1770609600000,1778.04,1778.28,1741.61,1743.76,936.2452528
1770624000000,1743.18,1746.74,1696.35,1708.55,2543.12247102
1770638400000,1707.83,1740.17,1687.6,1731.78,4939.48084444
1770652800000,1730.44,1798.85,1720.07,1788.51,2890.17605043
1770667200000,1787.38,1802.06,1754.5,1768.02,1848.36840717
1770681600000,1767.91,1784.23,1721.93,1733.53,1100.45707176
1770696000000,1733.04,1742.17,1678.18,1685.68,3975.3274673
1770710400000,1686.61,1703.92,1675.11,1682.06,3881.94311311
1770724800000,1682.15,1711.99,1668.36,1697,4904.3994066
1770739200000,1698.39,1720.78,1678.69,1696.12,2231.60320674
1770753600000,1695.53,1701.67,1679.38,1701.67,894.2442141
1770768000000,1699.85,1706.89,1677.94,1687.03,718.2123157
1770782400000,1686.6,1688.11,1626.4,1636.69,3586.41348922
1770796800000,1637,1641.96,1621.35,1640.83,1977.6808277
1770811200000,1640.57,1697,1604.08,1627.3,10819.41408443
1770825600000,1627.42,1649.7,1606.93,1643.5,3867.17684495
1770840000000,1642.79,1674.18,1626.74,1635.17,2290.79037739
1770854400000,1634.16,1664.91,1634.16,1657.99,573.07726809
1770868800000,1657.57,1671.8,1646.31,1656.85,1055.49998013
1770883200000,1658.49,1684.2,1647.71,1673.68,1913.18489627
1770897600000,1673.24,1679.87,1636.8,1637.94,2219.60764967
1770912000000,1639,1640.68,1597.9,1622.18,3318.9691632
1770926400000,1622.31,1644.67,1609.05,1640.2,1067.94981934
1770940800000,1638.77,1649.08,1624,1645.39,653.77069872
1770955200000,1646.25,1647.15,1622.56,1632,701.34575248
1770969600000,1632.24,1660,1630.12,1652.65,1177.40027067
1770984000000,1652.65,1728.46,1646.45,1716.98,4099.28344558
1770998400000,1717.29,1745.44,1714.24,1733.99,2192.4571919
1771012800000,1734.45,1735.67,1718.36,1726,1028.41063573
1771027200000,1725.55,1733.89,1720.72,1731.3,201.06674655
1771041600000,1730.95,1737.35,1726.49,1734.69,306.24692711
1771056000000,1734.55,1777.01,1734.55,1771.75,2265.27077717
1771070400000,1771.97,1771.97,1742.08,1762.03,1497.77770762
1771084800000,1761.73,1764.1,1744.86,1761.99,481.37337331
1771099200000,1762.49,1771.58,1754.19,1760.28,638.84224731
1771113600000,1761.21,1763.74,1717.12,1737.44,2458.11801127
1771128000000,1739.06,1775.38,1738.16,1765.92,1169.62276046
1771142400000,1765.92,1770.52,1733.25,1739.03,1739.64999649
1771156800000,1739.8,1744.45,1680.5,1696.54,2668.59047478
1771171200000,1696.18,1696.19,1626,1637.72,5096.76794602
1771185600000,1636.78,1663.16,1631,1656.95,1910.57209816
1771200000000,1656.11,1670.34,1642.24,1651.35,625.33307151
1771214400000,1651.54,1667.91,1646.74,1662.32,474.37526627
1771228800000,1661.97,1680.55,1650.3,1667.1,994.70503213
1771243200000,1667.36,1706.95,1634.84,1651.65,3000.36009332
1771257600000,1651.4,1678.98,1651.16,1665.61,1025.70742201
1771272000000,1666.19,1691.57,1663.6,1687.32,1119.57790372
1771286400000,1687.12,1696.05,1671.8,1677.99,480.88829286
1771300800000,1677.32,1688.03,1659.27,1678.86,533.52436208
1771315200000,1678.89,1682.91,1656.53,1664.22,1075.69322811
