timestamp_ms,open,high,low,close,volume
1552003200000,121.11,122.86,115.7,118.3,80.16524995
1552089600000,121.41,122.38,120.8,121.34,58.50346513
1552176000000,121.25,121.37,119.04,120.41,67.9555196
1552262400000,120.26,120.26,116.54,117.89,83.82846091
1552348800000,117.14,118.81,115,117.52,147.84132201
1552435200000,117.53,117.53,115.39,115.7,143.32350496
1552521600000,116.22,118.93,114.05,116.14,152.66030123
1552608000000,117.18,120.5,117.01,119.84,197.40051814
1552694400000,120.19,125.91,119.78,124.05,369.28961254
1552780800000,121.49,123.17,120.9,122.25,129.04108449
1552867200000,121.9,124.48,120.4,121.25,260.87276928
1552953600000,121.35,121.63,120.51,121.18,99.09805877
1553040000000,121.64,121.98,120.14,121.4,67.92623905
1553126400000,121.43,121.81,118.02,118.72,471.94940654
1553212800000,118.5,121.5,118.46,120.31,137.54078502
1553299200000,120.05,121.6,119.93,120.66,126.54473409
1553385600000,120.53,120.67,119.24,120,169.01527663
1553472000000,119.81,120.04,116.12,117.92,380.47763719
1553558400000,118.04,118.64,116.74,118.21,171.19297401
1553644800000,118.65,124.04,118.65,123.75,289.96969684
1553731200000,123.31,123.31,122.02,122.37,98.85659597
1553817600000,123.04,126.24,122.05,126.24,157.28652657
1553904000000,127.29,129.17,125.67,126.51,108.72520347
1553990400000,126.42,126.42,124.9,125.48,73.29529878
1554076800000,126.79,126.85,124.71,126.24,155.02592687
1554163200000,126,148.79,125.96,146.92,714.94873069
1554249600000,147.85,159.06,135.87,142.95,1077.61418912
1554336000000,141.36,146.01,136.81,140.82,703.20381594
1554422400000,141.12,149.48,139.63,147.14,410.11515682
1554508800000,146.9,154.49,143.3,147.31,399.49340158
1554595200000,147.94,157.5,147.05,155.44,243.42545512
1554681600000,158,165.13,155.52,159.83,854.03679971
1554768000000,159.62,159.75,155.32,156.33,451.53345634
1554854400000,156.07,163.86,153,157.81,383.43804537
1554940800000,157.92,157.95,142.59,146.75,716.71601579
1555027200000,144.5,147.39,143.67,146.02,80.90326594
1555113600000,145.86,146.72,144.25,145.19,55.35637159
1555200000000,144.69,149,143.82,148.76,72.14741177
1555286400000,148.99,149.63,138.69,142.22,254.87690386
1555372800000,142.86,148.4,142.51,147.84,244.08913054
1555459200000,147.31,148.16,145.9,147.57,118.40204911
1555545600000,147.45,156.73,147.45,154.59,389.69187513
1555632000000,154,154.93,152.2,154.74,230.2671203
1555718400000,154.9,157.09,152.52,153.45,80.11800395
1555804800000,153.47,154.05,148.7,151.34,128.72306398
1555891200000,151.32,154.01,150.16,153.25,93.35035103
1555977600000,154.5,157.29,152.59,152.6,207.95485826
1556064000000,150.72,152.29,143.95,148.77,166.37742238
1556150400000,148.48,148.61,133.6,137.08,150.17933593
1556236800000,134.26,138.75,134.26,137.23,252.13739563
1556323200000,137.21,142.32,137.21,140.47,134.46034232
1556409600000,140.44,140.56,137.71,137.9,98.29826603
1556496000000,138.27,138.5,134.67,136.7,209.79969082
1556582400000,137.93,143.24,137.85,143,290.21823326
1556668800000,144.64,144.64,140.1,141.53,193.65477342
1556755200000,141.06,143.47,139.72,142.42,209.50700423
1556841600000,142.27,149.85,142.09,147.11,698.73334287
1556928000000,149.01,149.53,142.09,144.69,248.05873856
1557014400000,143.73,145.59,140.97,144.4,168.40366769
1557100800000,142.23,156.67,141.48,153.98,652.55597663
1557187200000,153.93,160,150,150,381.52893485
1557273600000,147.62,152.56,147.62,151.6,301.22145769
1557360000000,150.86,152.99,147.45,151.47,293.57114323
1557446400000,151.45,156.49,149.99,153.34,330.80674477
1557532800000,154.31,177.35,154.31,168.98,1122.5519025
1557619200000,168.34,181.1,162.31,169.18,740.6968462
1557705600000,169.18,183.5,168.91,174.07,1288.69338654
1557792000000,174.21,195.63,174.21,195.63,1287.32679042
1557878400000,198.59,223.34,194.23,222.09,1772.70906254
1557964800000,222.01,248.63,217.2,236.58,2587.96112626
1558051200000,239.36,239.36,200.7,219.46,1444.25586236
1558137600000,219.46,223.11,209.36,210.71,570.0811698
1558224000000,210.87,236.48,210.87,234.41,1159.56276568
1558310400000,231.33,231.33,214.55,226.74,693.1566997
1558396800000,228.68,236.86,223.53,229.4,846.82790536
1558483200000,229.84,232.87,216.22,218.45,688.18490686
1558569600000,217.69,221.92,208.35,219.38,652.70199823
1558656000000,219.57,228.5,217.2,221.17,521.99482607
1558742400000,223.01,230.81,223.01,225.98,291.84801293
1558828800000,225.45,242.27,220.99,239.97,594.03872049
1558915200000,241.68,249.29,236.87,245.01,640.10082495
1559001600000,243.57,247.43,237.62,242.99,476.42025428
1559088000000,242.16,245.98,234.6,241.54,429.23076855
1559174400000,241.42,258.51,216.14,229.12,901.43547773
1559260800000,229.77,236,222.48,235.77,765.43164704
1559347200000,235.77,244.3,235.72,237.44,485.76484025
1559433600000,238.14,244.79,238.14,242.39,422.88402217
1559520000000,238.63,241.09,221.37,223.02,396.55537442
1559606400000,219.21,223.49,208.73,213.26,1419.66335553
1559692800000,215.3,221.25,211.86,219.36,848.10816409
1559779200000,218.65,222,209.48,222,475.95996655
1559865600000,221.46,224.45,217.31,221.54,489.00858966
1559952000000,219.95,220.98,214.42,216.37,291.35358273
1560038400000,216.55,216.61,201.82,205.47,295.73963252
1560124800000,203.57,219.2,202.84,219.2,555.85050345
1560211200000,219.56,219.56,211.13,216.46,439.10005195
1560297600000,216.27,232.37,215.42,232.37,524.10266863
1560384000000,232.5,232.72,226.59,226.59,535.4647528
1560470400000,227.42,236.37,224.72,236.37,584.78995933
1560556800000,234.39,243.02,233.88,239.95,486.51602411
1560643200000,238.8,248.78,234.74,241.51,618.45775575
1560729600000,241.1,245.22,238.6,244.2,569.7080543
1560816000000,243.47,243.47,233.52,234.2,598.07105525
1560902400000,235.83,241,235.83,239.35,196.78262717
1560988800000,239.39,243.17,236.47,240.98,375.93631902
1561075200000,242.77,260.07,242.77,260.07,1034.21179483
1561161600000,259.48,277.09,257.59,271.76,714.85927499
1561248000000,272,278.88,267.38,268.51,511.0648008
1561334400000,267.85,274.09,265,272,443.41455739
1561420800000,272.03,279,269.9,279,633.66660565
1561507200000,278.57,314.53,277.03,288.1,1760.7196676
1561593600000,287.49,292.22,244,257.6,1389.10185878
1561680000000,259.74,275,256.12,272.03,863.17861635
1561766400000,271.25,284.62,257.03,280.1,957.75282879
1561852800000,282.66,282.66,255.01,255.01,698.97014257
1561939200000,257.99,263.27,247.24,260.49,428.71847936
1562025600000,259.19,262,240.24,258.05,702.25230919
1562112000000,260,268.43,257.72,268.43,583.23104853
1562198400000,268.36,268.36,250,251.69,237.51533324
1562284800000,251.89,262.93,251.51,256.41,323.78687251
1562371200000,260.17,264.97,254.66,255.88,239.60148076
1562457600000,255.44,276.53,254.54,271.91,600.45963059
1562544000000,273.51,280.9,270.86,279.5,279.16589326
1562630400000,279.7,283.97,271.37,275.82,474.8496111
1562716800000,277.45,280.47,250.62,256.85,734.73192597
1562803200000,254.89,254.89,234.37,238.46,709.12842567
1562889600000,242.26,247.9,237.98,244.6,447.61657964
1562976000000,244.49,244.49,233.06,239.24,163.09601451
1563062400000,239.55,239.55,205.3,208.55,507.44761318
1563148800000,205,209.08,182.1,207.18,736.20967762
1563235200000,205.39,206.29,171.48,178.85,931.63298998
1563321600000,178.64,195.1,173.03,188.09,621.95404811
1563408000000,188.15,203.51,184.7,200.76,547.81601541
1563494400000,200.79,200.87,191.72,196.64,338.80894852
1563580800000,198.09,210,198.09,207,545.09475879
1563667200000,203.3,204.08,195.27,201.92,367.18011001
1563753600000,200.9,202.01,192,193.61,226.64678344
1563840000000,192.19,196.43,188.02,194.05,105.76070813
1563926400000,194.06,195.44,182.55,193.79,375.58634319
1564012800000,195,201.97,195,197.61,186.72185384
1564099200000,196.54,197.93,191.92,197.46,198.23076508
1564185600000,196.95,200.09,183,185.6,184.27245058
1564272000000,186.29,189.09,180,189,149.15340385
1564358400000,188.48,192.09,187.04,188.67,155.82512115
1564444800000,188.42,191.77,185.27,188.18,328.75958664
1564531200000,190.48,196.63,189.3,196.63,324.75622906
1564617600000,193.06,196.44,192.2,195.99,190.30835281
1564704000000,195.7,200.62,193.6,195.62,276.08966933
1564790400000,195.43,200.83,195.43,199.17,167.91017744
1564876800000,200.06,200.77,195.71,200.11,200.77278547
1564963200000,201.2,211.64,201.2,206.44,342.90550932
1565049600000,206.8,213.89,198.7,200.52,498.07096516
1565136000000,202.44,204.96,198.5,201.39,71.35114626
1565222400000,200.83,201.94,193.78,196.82,328.55229542
1565308800000,196.86,196.96,185.7,186.52,411.40296336
1565395200000,190.27,190.28,181.07,184.59,253.87539361
1565481600000,184.39,193,184.39,191.35,162.75079317
1565568000000,192.03,192.03,188.01,189.04,124.99223507
1565654400000,187.9,188.2,182.36,185.55,567.59747134
1565740800000,186.2,186.26,167.3,167.77,361.68834295
1565827200000,169.13,169.73,156.83,169.21,601.81448772
1565913600000,168.91,169.22,161.57,167.65,448.72522743
1566000000000,167.16,168.23,164.63,167.52,220.75320148
1566086400000,167.8,178.3,166.06,175.62,345.26701713
1566172800000,175.39,183.33,175.39,183.1,386.47146816
1566259200000,182.19,182.19,176.3,178.56,208.12675778
1566345600000,175,175.27,163.43,168.52,314.11939144
1566432000000,168.82,175.84,165.29,173.64,434.44511789
1566518400000,172.3,177.21,172.3,174.36,260.13334467
1566604800000,173.62,173.87,169,171.42,115.01309046
1566691200000,171.4,172.6,165.1,166.94,107.68303988
1566777600000,167.76,172.96,167.58,169.97,373.9052873
1566864000000,168.89,170.19,166.88,167.87,173.7997105
1566950400000,167.85,169.75,150.36,157.13,366.95745582
1567036800000,155.99,156.7,149.9,153.09,431.99214067
1567123200000,152.21,154.84,150.95,153.76,135.28613978
1567209600000,153.47,158.8,151.85,157.07,79.90375725
1567296000000,156.79,157.39,154.03,155.87,112.89213351
1567382400000,155.61,164.85,155.61,163.05,216.13092749
1567468800000,163.51,166.88,160.67,163.46,161.43505104
1567555200000,163.89,163.89,159.16,159.51,290.57494171
1567641600000,158.35,159,155,158.65,228.99404448
1567728000000,157.25,161.54,152.16,153.51,162.26107846
1567814400000,153.26,163.79,153.26,161.74,454.27282423
1567900800000,162.34,166.32,162.05,163.38,597.7802705
1567987200000,164.31,168.3,160.34,164.1,336.93468436
1568073600000,164.18,166.62,161,162.22,630.69341528
1568160000000,162.73,164.42,159.5,161.71,496.88956098
1568246400000,161.8,164.6,160.71,164,252.20013832
1568332800000,163.82,163.86,160.74,163.86,391.37877693
1568419200000,163.8,170.45,162.79,169.78,183.81447792
1568505600000,170.89,171.63,169.41,171.04,340.58789481
1568592000000,171.52,181.22,171.52,179.15,982.93708005
1568678400000,180.47,194.19,179.02,189.14,1927.59945389
1568764800000,187.82,196.37,187.82,191.1,1436.5747276
1568851200000,189.5,202.89,184.18,201.04,1997.66191498
1568937600000,198.64,199.86,194.1,198.41,772.64057333
1569024000000,197.93,200.7,194.73,195.94,251.63775568
1569110400000,193.75,194.19,187.46,191.53,423.09599264
1569196800000,191.45,192.44,181.02,183.35,321.96529205
1569283200000,182.75,184.1,141.67,152.75,1791.15556546
1569369600000,154.55,157.67,148,155.72,654.65282457
1569456000000,153.93,156.61,138.5,152.37,506.53547035
1569542400000,152.42,161.88,147.97,159.1,532.32567847
1569628800000,159.44,160.67,154.41,158.66,397.49739387
1569715200000,159.44,159.44,150.9,155.3,220.70973767
1569801600000,154.9,166,151.35,166,728.69153793
1569888000000,166.53,169.81,159.47,161.58,1197.68397166
1569974400000,161.03,165.08,159.09,165.08,242.62347562
1570060800000,164.55,164.55,154.75,159.73,325.77488036
1570147200000,157.87,163.07,156.46,160.66,469.04194213
1570233600000,159.94,161.29,157.56,160.46,125.49663896
1570320000000,160.99,160.99,153.57,154.43,211.93845343
1570406400000,155.03,166.25,154.65,164.68,637.47897014
1570492800000,164.92,168,162.1,164.54,711.16878233
1570579200000,165.17,177.49,163.91,176.13,691.58300817
1570665600000,176.02,176.59,170.96,174.2,463.16127109
1570752000000,173.62,178.1,163.34,164.79,536.39338857
1570838400000,164.18,167.33,162.26,163.87,187.39999397
1570924800000,162.98,167.42,162.82,164.42,290.77747721
1571011200000,164.07,169.94,164.07,169.21,440.57299834
1571097600000,170.12,170.19,161.65,163.63,328.81859986
1571184000000,164.3,164.3,156.21,158.3,239.2019588
